experiment,episode_key,time_s,failure_probability,mttf_h,joint_travel_rad,move_time_s
smolvla_standard,demo_000076,29.555291489000002,6.137258805439067e-07,13376.98292090971,5.0435744868,10.292982753
smolvla_standard,demo_000077,31.890913352,6.575436584005964e-07,13472.237036128936,4.512460140099999,12.853857562
smolvla_standard,demo_000078,29.632179567999998,6.296666652369112e-07,13072.247176406388,4.5947948556,9.874463159
smolvla_standard,demo_000079,27.949963932,5.851667696094909e-07,13267.8026357562,4.5000451345000005,7.209375742
smolvla_standard,demo_000080,25.403257216,5.377494787405969e-07,13122.204024265882,4.4656375850000005,9.361329871999999
smolvla_standard,demo_000081,27.066907614,5.776921224808639e-07,13014.86201328234,4.6557522186,8.888791991
smolvla_standard,demo_000082,27.994843254,5.873027043973247e-07,13240.775098412196,4.670255750600001,10.745889420000001
smolvla_standard,demo_000083,25.687134894,5.330099806819312e-07,13386.828804012925,4.498189465099999,7.291852184
smolvla_standard,demo_000084,30.367170472,6.407343605671481e-07,13165.084980695117,4.5794700977,9.91235721
smolvla_standard,demo_000085,29.726214827,6.404070720991881e-07,12893.797660045311,5.0886138083,9.302495109
smolvla_standard,demo_000086,27.690958259000002,5.914404955482395e-07,13005.416876440313,5.331097263299999,10.993131233
smolvla_standard,demo_000087,25.995704197000002,5.36188740283963e-07,13467.323037204422,4.585172772200001,9.189652329
smolvla_standard,demo_000088,28.437838481,5.955293092355765e-07,13264.49756494685,4.5175268106,11.481479856
smolvla_standard,demo_000089,28.300957872,6.004656423986806e-07,13092.130954803857,4.3819254405,8.190633333000001
smolvla_standard,demo_000090,29.47837499,6.153726462476445e-07,13306.465678191415,5.413443894299999,8.043173121999999
smolvla_standard,demo_000091,28.436252892,5.859776368432142e-07,13479.96229123064,5.2941229723,9.285363448
smolvla_standard,demo_000092,30.452299757999995,6.41312035323301e-07,13190.09916003356,5.705792699,10.568450752
smolvla_standard,demo_000093,31.556438068,6.502393114289066e-07,13480.689567450525,5.2320474839,9.79756203
smolvla_standard,demo_000094,29.652772169,6.1101479401881e-07,13480.653286376575,5.1609943208,9.713857149999999
smolvla_standard,demo_000095,36.210947266,7.562945189765136e-07,13299.835245775392,5.6003410863,14.844795211
smolvla_standard,demo_000096,28.931470915,5.991582304349192e-07,13413.013137739132,5.3490269465999996,9.573681182
smolvla_standard,demo_000097,30.588095132,6.244654817991912e-07,13606.339149845087,5.1469839886,13.269493060999999
smolvla_standard,demo_000098,36.202272916000005,7.485892509165675e-07,13433.512332580625,5.2781492021,13.439546623
smolvla_standard,demo_000099,33.539283860999994,6.861566444809065e-07,13577.751515283922,5.432366161599999,10.021437868
act_new_colors,demo_000000,30.766805458,6.57244634064084e-07,13003.273922795413,4.9353315132902935,10.700847832
act_new_colors,demo_000002,27.864566863,6.060661278745402e-07,12771.140639275825,4.995250667558139,8.755934677
act_new_colors,demo_000004,30.600585894,6.467990133868627e-07,13141.88705504175,5.444351935264422,11.697618141000001
act_new_colors,demo_000005,27.775868165,6.08305926537299e-07,12683.613436018719,5.0306678895431105,9.037529556
act_new_colors,demo_000006,31.496799091,6.722981944989833e-07,13013.731137087629,5.20056433416903,10.470692714
act_new_colors,demo_000007,30.816495329,6.517055230307809e-07,13134.97323355283,5.40325235054479,11.189796524999998
act_new_colors,demo_000008,28.28431941,6.166500235180074e-07,12741.025414406822,4.901600761455484,9.125854544
act_new_colors,demo_000010,32.192850146,6.908182653964446e-07,12944.729101826151,5.381235810986254,10.59940703
act_new_colors,demo_000011,31.956220296,6.554351584074407e-07,13543.252007878451,5.509494800760876,12.967109904000003
act_new_colors,demo_000012,32.509523942,7.052424893875631e-07,12804.702446952171,5.2960478097666055,11.256061229
act_new_colors,demo_000013,28.595605215,6.159511182172364e-07,12895.862830199676,4.896141089266166,10.572094475
act_new_colors,demo_000014,30.746359095,6.576706973077387e-07,12986.214121712363,5.188560960203404,9.699819504
act_new_colors,demo_000015,29.328203028,6.191312085820658e-07,13158.309993431534,5.152273251209408,10.825459908000001
act_new_colors,demo_000016,29.100270621,6.341266742972018e-07,12747.304547850608,4.7135844268486835,10.207383938999998
act_new_colors,demo_000017,32.02188454,6.851442500870782e-07,12982.614128615889,5.174393541412428,10.377239405000001
act_new_colors,demo_000018,29.072652605,6.049964096491961e-07,13348.400096549802,5.096909455722198,10.893511752
act_new_colors,demo_000019,33.017954409,7.075434354943444e-07,12962.668065502605,4.8806533706665505,12.452805038
pi05_new_colors,demo_000000,26.744844438999962,5.737770700120419e-07,12947.748648486056,4.4484303367789835,7.720785839999962
pi05_new_colors,demo_000001,30.59767861299997,6.420621090098892e-07,13237.585912647266,5.33894306444563,13.021641316
pi05_new_colors,demo_000002,27.331421772,5.645131733445197e-07,13448.861588173519,4.901284761494026,6.070218215999944
pi05_new_colors,demo_000003,25.101839246000054,5.215186038747337e-07,13370.05298565985,4.312232297845185,6.755927038000095
pi05_new_colors,demo_000004,26.71724506299995,5.778470259794273e-07,12843.285611112358,5.352657699491829,11.202985676000026
pi05_new_colors,demo_000005,25.570088083999963,5.461266160218108e-07,13005.775344963522,4.660204395535402,6.26340424600005
pi05_new_colors,demo_000006,27.123954128999912,5.713521267662328e-07,13187.015987957431,4.696864531375468,7.089552829999889
pi05_new_colors,demo_000007,28.722903561999942,6.09933966899782e-07,13081.058415741061,5.246953168418258,9.546818551000001
pi05_new_colors,demo_000008,24.3711080139999,5.082241441673423e-07,13320.403259940944,4.4875190273160115,6.163993355999992
pi05_new_colors,demo_000009,24.757787245000145,5.25082131729161e-07,13097.305861507863,4.899988163611852,7.688120354000148
pi05_new_colors,demo_000010,25.37806614400006,5.290677741637973e-07,13324.30607470765,4.589127275859937,8.023991384000283
pi05_new_colors,demo_000011,27.11457400600011,5.851719292358183e-07,12871.129897746958,5.183187457034364,9.028428003000272
pi05_new_colors,demo_000012,24.703268813999784,5.154067474234415e-07,13313.7903912699,4.545365994097665,6.811696880999762
pi05_new_colors,demo_000013,27.078841908999948,5.673354863778593e-07,13258.289506283047,5.526824830449186,7.835600233999912
pi05_new_colors,demo_000014,31.107312298999886,6.567039774513821e-07,13158.009545802133,5.518187244888395,12.817945023999755
pi05_new_colors,demo_000015,24.31456980200005,5.179690046460558e-07,13039.47797575751,4.706103587755933,6.327323940000042
pi05_new_colors,demo_000016,27.434493793,5.677006601631499e-07,13423.782681641775,5.030640545999631,7.068173235000131
pi05_new_colors,demo_000017,26.253941397000062,5.608304546576416e-07,13003.501079514384,5.754267493379302,9.203745000000026
pi05_new_colors,demo_000018,24.42093517400008,5.122459431924195e-07,13242.840661228802,4.50981605425477,6.87927569500016
pi05_new_colors,demo_000019,27.120330077000062,5.790417618509512e-07,13010.154626694439,4.980383756337687,8.86241291799979
smolvla_new_colors,demo_000000,27.85511699200015,5.870215517564758e-07,13180.998388851247,4.559340222825995,10.714712096000085
smolvla_new_colors,demo_000002,29.74111460400013,6.195505617990945e-07,13334.53401819897,5.140016199788079,9.946724555000173
smolvla_new_colors,demo_000003,30.678171210000073,6.518863775270911e-07,13072.387378700168,4.698611123953015,11.134168692999992
smolvla_new_colors,demo_000006,30.26804818400001,6.419151320691041e-07,13097.975109185369,5.215380530193215,11.638749666999956
smolvla_new_colors,demo_000008,29.783020144000147,6.259376166763635e-07,13217.064953513158,4.716089110239409,11.3039764680002
smolvla_new_colors,demo_000009,27.89063496799963,5.894391822437228e-07,13143.673534046296,4.513102389202686,10.855269304999638
smolvla_new_colors,demo_000010,26.982986498999708,5.764599773367684e-07,13002.241520682352,4.851575661334209,9.080127064999488
smolvla_new_colors,demo_000011,28.030394258000342,5.825350522029206e-07,13366.094163670956,5.728340977002517,10.182634033999875
smolvla_new_colors,demo_000012,27.559394748999694,5.742345067183851e-07,13331.460899981786,4.472911662411207,10.053169637999417
smolvla_new_colors,demo_000013,27.39590389599971,5.922065899715035e-07,12850.196349577007,5.0255331780645065,8.220156545999998
smolvla_new_colors,demo_000014,27.26907995900001,5.666647270678487e-07,13367.23796452334,5.093641614308581,9.015542040999662
smolvla_new_colors,demo_000015,27.987288529000125,5.905918070128295e-07,13163.481880219228,4.992827200243482,8.089952947999791
smolvla_new_colors,demo_000016,31.269774453000082,6.549125388805842e-07,13262.909008803477,4.6338388725416735,11.40502670900014
smolvla_new_colors,demo_000017,26.880435638000108,5.731377047304372e-07,13027.907961613017,6.17773925489746,9.538535610000054
smolvla_new_colors,demo_000018,29.994390247999945,6.353765021748814e-07,13113.126560495471,4.64628703892231,10.651589252000122
smolvla_new_colors,demo_000019,27.829529626000294,5.864056246975831e-07,13182.722324835422,4.490189878153615,9.196466768999926
pi05_switched_boxes,demo_000000,26.20527673700053,5.523399327623052e-07,13178.915805381379,4.957685153523926,9.701231393999478
pi05_switched_boxes,demo_000001,27.396050825000202,5.792928014297792e-07,13136.72787339007,5.290514433407225,8.785383272999752
pi05_switched_boxes,demo_000002,23.055350469001496,4.827926099809677e-07,13265.039538695339,4.66329220951593,5.613084001000971
pi05_switched_boxes,demo_000003,25.928321919000155,5.50455052712733e-07,13084.282611038676,5.251527455751784,7.041616149999754
pi05_switched_boxes,demo_000004,27.522350671000822,5.741566424749967e-07,13315.34738579804,5.187933905981481,10.752456682999764
pi05_switched_boxes,demo_000005,26.386512184999447,5.540736391820147e-07,13228.538877343659,5.172257161757443,10.063908628999343
pi05_switched_boxes,demo_000007,25.43817739699989,5.395579723795302e-07,13096.198827599494,4.8366708437679335,6.997411539998211
pi05_switched_boxes,demo_000008,28.023183326000435,5.86905863741231e-07,13263.14133148211,5.3901515691541135,9.035318944999744
pi05_switched_boxes,demo_000009,28.805212569001014,6.13688945956398e-07,13038.275784282565,5.351619787805248,7.4258067600003415
pi05_switched_boxes,demo_000010,22.48504660099934,4.689978557695516e-07,13317.427121149005,4.752980790857691,7.030496876999678
pi05_switched_boxes,demo_000011,24.4357362869996,5.258981650832092e-07,12906.876434423992,5.43778156011831,9.303238150998368
pi05_switched_boxes,demo_000012,23.05901070999971,4.750788836780568e-07,13482.559390096749,4.7988360351882875,5.917062384000019
pi05_switched_boxes,demo_000013,26.4894948759993,5.507962678168329e-07,13359.188064053567,4.88553657673765,8.422612186999686
pi05_switched_boxes,demo_000014,25.261696600000505,5.382854527163693e-07,13036.086832859362,5.209766316926107,11.08825347200036
pi05_switched_boxes,demo_000015,24.800645213999815,5.340322509264754e-07,12900.094051470023,4.747939441120252,5.811844402998759
pi05_switched_boxes,demo_000016,24.449910711000484,5.165063152425738e-07,13149.190680514694,4.7911953701404855,7.055865022000944
pi05_switched_boxes,demo_000017,28.749409767000543,6.022890516921173e-07,13259.322194647662,5.490204013534822,12.004868134999924
pi05_switched_boxes,demo_000018,23.2461622990013,4.850505782124346e-07,13312.56143126774,5.387409999908414,8.816934229000253
pi05_switched_boxes,demo_000019,26.808903773000566,5.728471100522532e-07,12999.830769905606,5.070350546389818,8.617585067999244
smolvla_switched_boxes,demo_000000,25.822211976999824,5.465810247624484e-07,13123.094815223141,4.582227398088435,8.041931028001272
smolvla_switched_boxes,demo_000002,28.627566152001236,5.985399573972196e-07,13285.828471590332,5.018705437592871,9.606168164000337
smolvla_switched_boxes,demo_000003,25.940859942000316,5.599394167310805e-07,12868.87845671911,4.492010485351784,8.336959349000608
smolvla_switched_boxes,demo_000004,28.913247542001045,6.067833612389079e-07,13236.11636718265,5.084494595066644,9.778585979998752
smolvla_switched_boxes,demo_000005,26.24445317500067,5.505602041598895e-07,13241.283645872993,4.4901134619431105,8.73132728100245
smolvla_switched_boxes,demo_000006,24.314175472998613,5.188247868368471e-07,13017.758516848207,4.351042258786038,8.54570484299984
smolvla_switched_boxes,demo_000008,31.191100697000365,6.540137797201579e-07,13247.720347427236,4.891714587414754,11.299657527000818
smolvla_switched_boxes,demo_000009,25.943225811999582,5.54236482997177e-07,13002.481441824799,4.833265840949025,7.462589206999837
smolvla_switched_boxes,demo_000010,26.67979459599883,5.676958437077699e-07,13054.617267286609,4.854914619587362,7.997670217999257
smolvla_switched_boxes,demo_000011,29.30315603300187,6.239600133533061e-07,13045.32778940581,5.383575603365898,10.118019930996525
smolvla_switched_boxes,demo_000012,24.54510660100277,5.176309912835226e-07,13171.706339489998,4.728890145896003,7.158085694001784
smolvla_switched_boxes,demo_000013,30.2381122279985,6.238183429094115e-07,13464.613458512376,5.040594542166218,10.926653769995028
smolvla_switched_boxes,demo_000014,27.288330662999215,5.709413723309806e-07,13276.476173424266,5.289132098900154,9.005939298996964
smolvla_switched_boxes,demo_000015,29.259864413998002,6.332450965926144e-07,12835.057825402017,5.423462332691997,9.85803756599853
smolvla_switched_boxes,demo_000016,29.136377958002413,6.165204229133622e-07,13127.603606463652,4.829750136472285,11.592088548000902
smolvla_switched_boxes,demo_000017,30.918545420001465,6.364788354798337e-07,13493.743254467729,5.217818314675242,9.391566639002122
smolvla_switched_boxes,demo_000018,28.92069652400096,6.090039581303658e-07,13191.251399940616,5.471110098296776,9.640914400995825
smolvla_switched_boxes,demo_000019,25.766520755001693,5.446371719155963e-07,13141.528382065102,4.858516362379305,8.164042413998686
