run_id,start_idx,end_idx,n_samples,duration_sec,success,pos_err,goal_x,goal_y,final_x,final_y,noise_strength_max,blur_strength_max,brightness_strength_max,group
718,718304,719303,1000,9.99000000203523,True,0.005165225651343058,0.2,-0.15,0.19483477434865695,-0.15321990083121081,0.0,0.0,0.3630270848689229,brightness_only
719,719304,720303,1000,9.99000000203523,True,0.009145998259180249,0.2,-0.15,0.19645521205651273,-0.14085400174081975,0.0,0.8817772103693756,0.0,blur_only
720,720304,721303,1000,9.99000000203523,True,0.004764229310595058,0.2,-0.15,0.20476422931059507,-0.15235717618058314,0.0,0.21203965237287792,0.0,blur_only
721,721304,722303,1000,9.99000000203523,True,0.00918897823314499,0.2,-0.15,0.2058245540587575,-0.140811021766855,0.031404469509060284,0.0,0.0,noise_only
722,722304,723303,1000,9.99000000203523,True,0.008417058250657944,0.2,-0.15,0.19158294174934207,-0.15134030111250935,0.2742208822616917,0.0,0.0,noise_only
723,723304,724303,1000,9.99000000203523,True,0.010080567367981658,0.2,-0.15,0.18991943263201835,-0.14318018940574515,0.19930936612371486,0.0,0.0,noise_only
724,724304,725303,1000,9.99000000203523,False,0.26520651056999706,0.2,-0.15,0.1955707334941749,0.11520651056999706,0.6304493221576427,0.0,0.0,noise_only
725,725304,726303,1000,9.99000000203523,True,0.018393132382033023,0.2,-0.15,0.21839313238203303,-0.16584544828760187,0.0,0.28062147227622514,0.0,blur_only
726,726304,727303,1000,9.99000000203523,False,0.1907511378357695,0.2,-0.15,0.22920295265689786,0.040751137835769495,0.5141353757921157,0.0,0.0,noise_only
727,727304,728303,1000,9.99000000203523,True,0.004246513661205514,0.2,-0.15,0.1996038610000895,-0.14575348633879448,0.0,0.0,0.4504731689752356,brightness_only
728,728304,729303,1000,9.99000000203523,False,0.08137680916075837,0.2,-0.15,0.19414620412582442,-0.06862319083924162,0.0,0.9271821540333879,0.0,blur_only
729,729304,730303,1000,9.99000000203523,True,0.015378795224123026,0.2,-0.15,0.21537879522412304,-0.1646496269395664,0.0,0.39594971428148273,0.0,blur_only
730,730304,731303,1000,9.99000000203523,False,0.2240511957405658,0.2,-0.15,0.25808372878927216,0.0740511957405658,0.914794186615754,0.0,0.0,noise_only
731,731304,732303,1000,9.99000000203523,False,0.10199752358968556,0.2,-0.15,0.30199752358968557,-0.1342404435107427,0.0,0.9127272462824961,0.0,blur_only
732,732304,733303,1000,9.99000000203523,False,0.07751376764200453,0.2,-0.15,0.26498996456226825,-0.07248623235799546,0.9011174392150293,0.0,0.0,noise_only
733,733304,734303,1000,9.99000000203523,False,0.04466696518772012,0.2,-0.15,0.21216296714244387,-0.10533303481227987,0.41754774520009863,0.0,0.0,noise_only
734,734304,735303,1000,9.99000000203523,True,0.010081534094293354,0.2,-0.15,0.18991846590570666,-0.15546464957354528,0.0,0.38173505050803147,0.0,blur_only
735,735304,736303,1000,9.99000000203523,False,0.22334865304044346,0.2,-0.15,0.19646104197859712,0.07334865304044347,0.0,0.636421848494794,0.0,blur_only
736,736304,737303,1000,9.99000000203523,False,0.28655604512117683,0.2,-0.15,0.2519864409689303,0.13655604512117683,0.0,0.9121941938875623,0.0,blur_only
737,737304,738303,1000,9.99000000203523,False,0.15233772875029328,0.2,-0.15,0.18892805552736333,0.0023377287502932944,0.4878286801255758,0.0,0.0,noise_only
738,738304,739303,1000,9.99000000203523,False,0.2509154411150729,0.2,-0.15,0.28305348583488976,0.10091544111507292,0.8385647068806553,0.0,0.0,noise_only
739,739304,740303,1000,9.99000000203523,True,0.004529359033154934,0.2,-0.15,0.19673555611448632,-0.14547064096684506,0.0,0.0,0.29630655640346204,brightness_only
740,740304,741303,1000,9.99000000203523,True,0.0003518704611679413,0.2,-0.15,0.20035187046116795,-0.15029802159636982,0.0,0.5278436899698568,0.0,blur_only
741,741304,742303,1000,9.99000000203523,False,0.07253973755608328,0.2,-0.15,0.23679220098773668,-0.07746026244391671,0.7926900172940221,0.0,0.0,noise_only
742,742304,743303,1000,9.99000000203523,True,0.006742562382605344,0.2,-0.15,0.20674256238260535,-0.1523232799945819,0.28736641838989163,0.0,0.0,noise_only
743,743304,744303,1000,9.99000000203523,False,0.10047581853993712,0.2,-0.15,0.2066458201018237,-0.04952418146006288,0.834085600955318,0.0,0.0,noise_only
744,744304,745303,1000,9.99000000203523,True,0.0078241280108505,0.2,-0.15,0.2078241280108505,-0.15207432661695428,0.0,0.6124893926176426,0.0,blur_only
745,745304,746303,1000,9.99000000203523,True,0.006543628952958819,0.2,-0.15,0.20654362895295883,-0.15241279351544076,0.0,0.0,0.1953476460428013,brightness_only
746,746304,747303,1000,9.99000000203523,False,0.18858581041369854,0.2,-0.15,0.2695622596537959,0.03858581041369853,0.0,0.0,0.9096861483682755,brightness_only
747,747304,748303,1000,9.99000000203523,False,0.10194985370920041,0.2,-0.15,0.2918849105138951,-0.04805014629079958,0.991105951499747,0.0,0.0,noise_only
748,748304,749303,1000,9.99000000203523,False,0.15191479087596862,0.2,-0.15,0.27477255401254175,0.0019147908759686316,0.0,0.0,0.7539887698971484,brightness_only
749,749304,750303,1000,9.99000000203523,True,0.00550358968784026,0.2,-0.15,0.19596691544012146,-0.14449641031215973,0.0,0.7035468382332953,0.0,blur_only
750,750304,751303,1000,9.99000000203523,False,0.220503767430889,0.2,-0.15,0.27131832348539175,0.070503767430889,0.0,0.9100894948237894,0.0,blur_only
